,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
nu[0],0.048,0.193,-0.271,0.36,0.003,0.002,3722.0,5227.0,1.0
nu[1],-0.093,0.196,-0.423,0.214,0.003,0.002,3975.0,4614.0,1.0
nu[2],0.169,0.21,-0.179,0.507,0.003,0.002,3747.0,4605.0,1.0
nu[3],-0.221,0.212,-0.572,0.119,0.004,0.003,3592.0,3623.0,1.0
nu[4],0.058,0.213,-0.293,0.397,0.004,0.003,3467.0,4073.0,1.0
nu[5],-0.134,0.205,-0.471,0.199,0.003,0.002,3628.0,4432.0,1.0
nu[6],-0.159,0.199,-0.49,0.153,0.003,0.002,4302.0,4595.0,1.0
nu[7],-0.001,0.204,-0.318,0.34,0.003,0.002,3531.0,4213.0,1.0
nu[8],-0.063,0.205,-0.393,0.271,0.003,0.002,4313.0,4819.0,1.0
nu[9],0.115,0.204,-0.208,0.454,0.003,0.002,4502.0,5190.0,1.0
nu[10],0.242,0.211,-0.085,0.599,0.004,0.003,3427.0,4285.0,1.0
nu[11],-0.046,0.204,-0.387,0.268,0.003,0.002,4118.0,4690.0,1.0
nu[12],-0.003,0.205,-0.345,0.329,0.003,0.002,4226.0,4987.0,1.0
nu[13],-0.117,0.192,-0.415,0.215,0.003,0.002,4143.0,4972.0,1.0
nu[14],-0.021,0.194,-0.337,0.291,0.003,0.002,4483.0,5114.0,1.0
nu[15],0.271,0.208,-0.07,0.609,0.003,0.002,3846.0,4696.0,1.0
nu[16],-0.025,0.206,-0.357,0.313,0.003,0.003,3949.0,4548.0,1.0
nu[17],0.19,0.2,-0.141,0.511,0.003,0.002,4163.0,4470.0,1.0
nu[18],0.03,0.193,-0.281,0.345,0.003,0.002,4494.0,5127.0,1.0
nu[19],-0.023,0.204,-0.358,0.309,0.003,0.002,4244.0,5055.0,1.0
nu[20],0.122,0.206,-0.22,0.455,0.003,0.002,3935.0,4346.0,1.0
nu[21],0.044,0.194,-0.283,0.353,0.003,0.002,4964.0,5464.0,1.0
nu[22],-0.091,0.195,-0.411,0.22,0.003,0.002,3975.0,4714.0,1.0
nu[23],-0.2,0.202,-0.533,0.124,0.003,0.002,3960.0,4696.0,1.0
nu[24],-0.019,0.205,-0.343,0.323,0.003,0.002,3795.0,4368.0,1.0
nu[25],-0.003,0.198,-0.321,0.319,0.003,0.002,4488.0,4940.0,1.0
nu[26],0.233,0.208,-0.105,0.572,0.004,0.003,3380.0,3842.0,1.0
nu[27],-0.003,0.184,-0.309,0.297,0.003,0.002,4347.0,4488.0,1.0
nu[28],0.146,0.19,-0.161,0.463,0.003,0.002,3746.0,4473.0,1.0
nu[29],-0.231,0.207,-0.555,0.115,0.004,0.002,3487.0,4475.0,1.0
nu[30],-0.006,0.197,-0.339,0.304,0.003,0.002,3647.0,4332.0,1.0
nu[31],-0.139,0.197,-0.462,0.177,0.003,0.002,3933.0,4174.0,1.0
nu[32],-0.082,0.218,-0.456,0.258,0.004,0.003,3371.0,4322.0,1.0
nu[33],0.317,0.219,-0.037,0.658,0.004,0.003,3398.0,4368.0,1.0
nu[34],-0.034,0.196,-0.364,0.276,0.003,0.002,4219.0,4787.0,1.0
nu[35],-0.064,0.188,-0.366,0.249,0.003,0.002,4284.0,4925.0,1.0
nu[36],-0.119,0.188,-0.421,0.186,0.003,0.002,4573.0,4894.0,1.0
nu[37],-0.095,0.202,-0.424,0.225,0.003,0.002,3840.0,4581.0,1.0
nu[38],0.119,0.193,-0.201,0.425,0.003,0.002,4125.0,4876.0,1.0
nu[39],-0.234,0.201,-0.554,0.097,0.003,0.002,3636.0,3962.0,1.0
nu[40],-0.088,0.21,-0.442,0.246,0.004,0.003,3560.0,4441.0,1.0
nu[41],0.05,0.196,-0.276,0.365,0.003,0.002,4159.0,4496.0,1.0
nu[42],-0.028,0.194,-0.338,0.301,0.003,0.002,4272.0,4718.0,1.0
nu[43],0.036,0.193,-0.291,0.335,0.003,0.002,4464.0,5321.0,1.0
alpha[0],-0.005,0.316,-0.535,0.507,0.008,0.005,1670.0,3911.0,1.0
alpha[1],-0.014,0.291,-0.482,0.473,0.007,0.005,1816.0,3722.0,1.0
alpha[2],-0.005,0.288,-0.453,0.496,0.007,0.005,1567.0,3767.0,1.0
alpha[3],0.011,0.439,-0.718,0.738,0.007,0.005,4425.0,5948.0,1.0
"zeta[0,0]",0.002,0.46,-0.768,0.739,0.005,0.005,9635.0,6061.0,1.0
"zeta[0,1]",0.005,0.482,-0.82,0.762,0.006,0.005,6190.0,5683.0,1.0
"zeta[0,2]",0.003,0.495,-0.824,0.793,0.007,0.005,4548.0,6075.0,1.0
"zeta[0,3]",0.001,0.492,-0.802,0.821,0.005,0.005,8717.0,6141.0,1.0
"zeta[1,0]",0.001,0.485,-0.796,0.779,0.006,0.006,7785.0,6241.0,1.0
"zeta[1,1]",0.007,0.489,-0.807,0.799,0.007,0.005,5238.0,5424.0,1.0
"zeta[1,2]",0.012,0.525,-0.849,0.853,0.01,0.007,2593.0,4451.0,1.0
"zeta[1,3]",0.001,0.504,-0.836,0.81,0.006,0.006,8334.0,5989.0,1.0
"zeta[2,0]",-0.006,0.485,-0.782,0.817,0.006,0.006,7331.0,5924.0,1.0
"zeta[2,1]",0.01,0.489,-0.778,0.822,0.006,0.006,6079.0,5305.0,1.0
"zeta[2,2]",-0.009,0.558,-0.942,0.881,0.015,0.011,1357.0,4527.0,1.0
"zeta[2,3]",-0.008,0.511,-0.803,0.868,0.007,0.006,5916.0,5724.0,1.0
"zeta[3,0]",0.003,0.505,-0.85,0.815,0.007,0.006,5533.0,5735.0,1.0
"zeta[3,1]",0.002,0.475,-0.819,0.733,0.006,0.005,7423.0,5901.0,1.0
"zeta[3,2]",0.002,0.493,-0.786,0.843,0.008,0.005,4145.0,4985.0,1.0
"zeta[3,3]",-0.008,0.485,-0.832,0.768,0.005,0.006,9871.0,5711.0,1.0
"zeta[4,0]",0.001,0.495,-0.8,0.833,0.006,0.005,5959.0,5178.0,1.0
"zeta[4,1]",0.004,0.504,-0.816,0.828,0.007,0.006,5402.0,5354.0,1.0
"zeta[4,2]",0.002,0.479,-0.754,0.808,0.007,0.005,5080.0,5406.0,1.0
"zeta[4,3]",0.0,0.502,-0.767,0.872,0.006,0.006,8016.0,6030.0,1.0
"zeta[5,0]",0.003,0.505,-0.771,0.871,0.008,0.006,4127.0,5027.0,1.0
"zeta[5,1]",-0.002,0.479,-0.784,0.778,0.006,0.005,6507.0,5944.0,1.0
"zeta[5,2]",0.013,0.538,-0.852,0.928,0.014,0.01,1536.0,4338.0,1.0
"zeta[5,3]",0.015,0.501,-0.747,0.897,0.006,0.006,7657.0,6045.0,1.0
"zeta[6,0]",-0.001,0.535,-0.872,0.887,0.01,0.007,3039.0,5019.0,1.0
"zeta[6,1]",0.002,0.508,-0.843,0.796,0.008,0.006,3701.0,4941.0,1.0
"zeta[6,2]",0.004,0.493,-0.802,0.806,0.009,0.006,3280.0,4845.0,1.0
"zeta[6,3]",-0.004,0.505,-0.832,0.821,0.006,0.006,6341.0,5494.0,1.0
"zeta[7,0]",-0.006,0.482,-0.774,0.796,0.006,0.005,6493.0,5904.0,1.0
"zeta[7,1]",0.005,0.499,-0.811,0.829,0.006,0.005,8052.0,6134.0,1.0
"zeta[7,2]",0.007,0.509,-0.81,0.869,0.008,0.006,3682.0,5560.0,1.0
"zeta[7,3]",0.003,0.494,-0.794,0.814,0.005,0.006,9033.0,5886.0,1.0
"zeta[8,0]",-0.005,0.545,-0.919,0.867,0.01,0.007,2917.0,4747.0,1.0
"zeta[8,1]",-0.001,0.498,-0.796,0.827,0.007,0.006,5169.0,5415.0,1.0
"zeta[8,2]",-0.002,0.511,-0.831,0.861,0.008,0.006,4249.0,5569.0,1.0
"zeta[8,3]",-0.001,0.501,-0.822,0.81,0.006,0.006,7164.0,5518.0,1.0
"zeta[9,0]",0.002,0.489,-0.764,0.852,0.006,0.006,6601.0,5534.0,1.0
"zeta[9,1]",0.002,0.517,-0.83,0.869,0.008,0.006,3980.0,5362.0,1.0
"zeta[9,2]",0.002,0.479,-0.803,0.777,0.006,0.005,6481.0,5837.0,1.0
"zeta[9,3]",-0.003,0.495,-0.825,0.78,0.005,0.006,8481.0,5750.0,1.0
"zeta[10,0]",0.001,0.498,-0.812,0.819,0.007,0.006,5136.0,5770.0,1.0
"zeta[10,1]",0.007,0.475,-0.748,0.819,0.006,0.005,6506.0,5559.0,1.0
"zeta[10,2]",0.002,0.464,-0.792,0.725,0.008,0.006,3093.0,4530.0,1.0
"zeta[10,3]",0.006,0.499,-0.789,0.824,0.005,0.006,9919.0,5504.0,1.0
"zeta[11,0]",0.006,0.466,-0.775,0.767,0.005,0.005,9909.0,5931.0,1.0
"zeta[11,1]",0.009,0.476,-0.753,0.807,0.007,0.005,5361.0,5290.0,1.0
"zeta[11,2]",-0.011,0.543,-0.909,0.873,0.013,0.009,1863.0,4427.0,1.0
"zeta[11,3]",-0.01,0.499,-0.811,0.827,0.006,0.006,6676.0,5875.0,1.0
"zeta[12,0]",-0.001,0.48,-0.77,0.813,0.006,0.005,6909.0,6211.0,1.0
"zeta[12,1]",-0.015,0.519,-0.836,0.87,0.009,0.006,3388.0,4695.0,1.0
"zeta[12,2]",-0.003,0.478,-0.756,0.805,0.006,0.005,6611.0,5956.0,1.0
"zeta[12,3]",-0.005,0.501,-0.77,0.856,0.005,0.006,9180.0,5132.0,1.0
"zeta[13,0]",-0.009,0.477,-0.815,0.754,0.005,0.006,9266.0,5879.0,1.0
"zeta[13,1]",-0.006,0.526,-0.857,0.849,0.008,0.006,4394.0,5405.0,1.0
"zeta[13,2]",-0.005,0.504,-0.816,0.835,0.007,0.006,4869.0,5148.0,1.0
"zeta[13,3]",0.004,0.503,-0.801,0.856,0.005,0.006,10645.0,5463.0,1.0
"zeta[14,0]",-0.006,0.491,-0.818,0.8,0.006,0.006,7225.0,5678.0,1.0
"zeta[14,1]",0.001,0.477,-0.775,0.793,0.006,0.005,5756.0,5451.0,1.0
"zeta[14,2]",-0.004,0.505,-0.834,0.829,0.007,0.006,5253.0,5699.0,1.0
"zeta[14,3]",0.004,0.503,-0.819,0.829,0.005,0.006,9804.0,5698.0,1.0
"zeta[15,0]",-0.001,0.509,-0.794,0.884,0.008,0.005,4612.0,5171.0,1.0
"zeta[15,1]",-0.002,0.487,-0.766,0.807,0.007,0.005,4724.0,5466.0,1.0
"zeta[15,2]",0.005,0.482,-0.77,0.812,0.006,0.005,6299.0,6334.0,1.0
"zeta[15,3]",0.003,0.493,-0.804,0.814,0.005,0.005,8977.0,6273.0,1.0
"zeta[16,0]",0.004,0.502,-0.839,0.8,0.007,0.006,5248.0,5616.0,1.0
"zeta[16,1]",-0.001,0.497,-0.82,0.816,0.007,0.006,4975.0,5507.0,1.0
"zeta[16,2]",0.011,0.492,-0.786,0.798,0.007,0.005,4818.0,5621.0,1.0
"zeta[16,3]",-0.003,0.496,-0.808,0.825,0.005,0.006,8617.0,6216.0,1.0
"zeta[17,0]",-0.004,0.501,-0.814,0.826,0.006,0.006,5956.0,5594.0,1.0
"zeta[17,1]",-0.013,0.504,-0.888,0.766,0.007,0.005,5363.0,5716.0,1.0
"zeta[17,2]",0.006,0.482,-0.787,0.788,0.009,0.006,2783.0,4925.0,1.0
"zeta[17,3]",0.0,0.494,-0.792,0.818,0.005,0.006,8882.0,6072.0,1.0
"zeta[18,0]",-0.01,0.509,-0.884,0.791,0.009,0.006,3380.0,4505.0,1.0
"zeta[18,1]",0.008,0.473,-0.802,0.751,0.005,0.005,7901.0,5780.0,1.0
"zeta[18,2]",-0.009,0.478,-0.796,0.775,0.007,0.005,4928.0,5396.0,1.0
"zeta[18,3]",0.01,0.497,-0.746,0.894,0.006,0.006,7353.0,5121.0,1.0
"zeta[19,0]",-0.004,0.486,-0.812,0.775,0.007,0.005,5081.0,5782.0,1.0
"zeta[19,1]",-0.001,0.47,-0.773,0.767,0.006,0.005,6962.0,5116.0,1.0
"zeta[19,2]",0.0,0.541,-0.863,0.917,0.013,0.01,1615.0,4174.0,1.0
"zeta[19,3]",-0.002,0.502,-0.829,0.801,0.006,0.006,7414.0,5623.0,1.0
"zeta[20,0]",-0.001,0.493,-0.795,0.824,0.006,0.006,6278.0,5857.0,1.0
"zeta[20,1]",-0.016,0.537,-0.924,0.838,0.01,0.007,2803.0,5291.0,1.0
"zeta[20,2]",-0.017,0.538,-0.887,0.873,0.013,0.009,1724.0,4293.0,1.0
"zeta[20,3]",0.006,0.51,-0.828,0.835,0.006,0.006,7317.0,5368.0,1.0
"zeta[21,0]",-0.005,0.474,-0.76,0.786,0.005,0.005,8090.0,6126.0,1.0
"zeta[21,1]",-0.001,0.502,-0.82,0.818,0.007,0.005,4815.0,5809.0,1.0
"zeta[21,2]",0.009,0.535,-0.869,0.874,0.011,0.008,2266.0,4903.0,1.0
"zeta[21,3]",0.007,0.499,-0.8,0.822,0.006,0.005,6032.0,6205.0,1.0
"zeta[22,0]",-0.007,0.497,-0.829,0.784,0.007,0.005,5345.0,5336.0,1.0
"zeta[22,1]",0.012,0.504,-0.834,0.82,0.009,0.006,3517.0,5242.0,1.0
"zeta[22,2]",0.002,0.466,-0.81,0.699,0.006,0.005,6997.0,5595.0,1.0
"zeta[22,3]",-0.006,0.496,-0.803,0.825,0.005,0.006,8905.0,5641.0,1.0
"zeta[23,0]",0.006,0.461,-0.769,0.745,0.005,0.005,9448.0,5802.0,1.0
"zeta[23,1]",-0.001,0.524,-0.851,0.876,0.009,0.006,3311.0,5136.0,1.0
"zeta[23,2]",0.005,0.475,-0.745,0.817,0.005,0.005,8805.0,6005.0,1.0
"zeta[23,3]",0.005,0.495,-0.825,0.8,0.005,0.005,8988.0,6209.0,1.0
"zeta[24,0]",0.008,0.502,-0.793,0.841,0.007,0.006,4558.0,5536.0,1.0
"zeta[24,1]",0.004,0.473,-0.808,0.721,0.006,0.006,6133.0,5046.0,1.0
"zeta[24,2]",-0.009,0.558,-0.983,0.858,0.015,0.011,1368.0,3490.0,1.0
"zeta[24,3]",-0.003,0.499,-0.819,0.813,0.006,0.006,6657.0,5597.0,1.0
"zeta[25,0]",0.002,0.503,-0.843,0.803,0.008,0.006,3867.0,5120.0,1.0
"zeta[25,1]",-0.011,0.488,-0.818,0.782,0.006,0.005,5852.0,5634.0,1.0
"zeta[25,2]",-0.007,0.465,-0.782,0.744,0.006,0.005,6738.0,5501.0,1.0
"zeta[25,3]",-0.006,0.506,-0.854,0.809,0.005,0.006,8685.0,5589.0,1.0
"zeta[26,0]",0.0,0.512,-0.87,0.789,0.007,0.006,4744.0,5157.0,1.0
"zeta[26,1]",0.002,0.498,-0.776,0.859,0.006,0.006,7011.0,5672.0,1.0
"zeta[26,2]",-0.017,0.588,-1.01,0.914,0.018,0.013,1089.0,3335.0,1.0
"zeta[26,3]",-0.001,0.514,-0.826,0.859,0.007,0.006,5578.0,5019.0,1.0
"zeta[27,0]",0.001,0.498,-0.753,0.865,0.007,0.005,4904.0,5726.0,1.0
"zeta[27,1]",0.007,0.525,-0.831,0.883,0.011,0.008,2360.0,4691.0,1.0
"zeta[27,2]",-0.009,0.497,-0.813,0.809,0.009,0.006,3245.0,4926.0,1.0
"zeta[27,3]",-0.004,0.502,-0.828,0.829,0.006,0.006,6625.0,6160.0,1.0
"zeta[28,0]",-0.004,0.477,-0.774,0.789,0.006,0.005,5388.0,5536.0,1.0
"zeta[28,1]",0.002,0.486,-0.829,0.761,0.007,0.005,5033.0,4978.0,1.0
"zeta[28,2]",-0.004,0.499,-0.799,0.825,0.008,0.006,3493.0,5199.0,1.0
"zeta[28,3]",0.006,0.505,-0.837,0.827,0.006,0.006,7047.0,6150.0,1.0
"zeta[29,0]",0.007,0.51,-0.839,0.829,0.007,0.006,5394.0,5507.0,1.0
"zeta[29,1]",0.008,0.516,-0.836,0.852,0.009,0.007,3112.0,5304.0,1.0
"zeta[29,2]",-0.008,0.507,-0.811,0.838,0.01,0.007,2637.0,4817.0,1.0
"zeta[29,3]",-0.001,0.506,-0.85,0.808,0.006,0.006,7146.0,5659.0,1.0
"zeta[30,0]",-0.001,0.518,-0.808,0.901,0.009,0.006,3184.0,4513.0,1.0
"zeta[30,1]",0.008,0.498,-0.833,0.796,0.006,0.006,6647.0,5805.0,1.0
"zeta[30,2]",-0.014,0.48,-0.801,0.764,0.006,0.005,5680.0,5837.0,1.0
"zeta[30,3]",-0.003,0.504,-0.847,0.828,0.006,0.006,8165.0,5705.0,1.0
"zeta[31,0]",0.011,0.494,-0.783,0.828,0.005,0.005,8158.0,6346.0,1.0
"zeta[31,1]",-0.001,0.513,-0.853,0.834,0.009,0.006,3265.0,5376.0,1.0
"zeta[31,2]",-0.014,0.528,-0.874,0.86,0.013,0.009,1663.0,4474.0,1.0
"zeta[31,3]",0.001,0.489,-0.82,0.782,0.006,0.005,6915.0,6317.0,1.0
"zeta[32,0]",-0.001,0.477,-0.804,0.766,0.006,0.005,6780.0,5435.0,1.0
"zeta[32,1]",0.001,0.508,-0.797,0.868,0.008,0.006,3910.0,5659.0,1.0
"zeta[32,2]",-0.011,0.494,-0.799,0.832,0.009,0.006,3138.0,5309.0,1.0
"zeta[32,3]",0.0,0.502,-0.791,0.869,0.006,0.006,8132.0,6181.0,1.0
"zeta[33,0]",0.0,0.492,-0.791,0.839,0.007,0.005,4331.0,5225.0,1.0
"zeta[33,1]",0.004,0.475,-0.719,0.825,0.006,0.005,5368.0,5585.0,1.0
"zeta[33,2]",-0.001,0.478,-0.839,0.737,0.006,0.005,5640.0,5950.0,1.0
"zeta[33,3]",0.005,0.501,-0.803,0.834,0.005,0.006,10329.0,5789.0,1.0
"zeta[34,0]",0.002,0.543,-0.881,0.917,0.01,0.007,3249.0,4621.0,1.0
"zeta[34,1]",-0.001,0.504,-0.847,0.819,0.007,0.005,5962.0,6069.0,1.0
"zeta[34,2]",0.015,0.513,-0.853,0.822,0.011,0.007,2384.0,4614.0,1.0
"zeta[34,3]",-0.007,0.517,-0.849,0.855,0.007,0.006,5923.0,5920.0,1.0
"zeta[35,0]",-0.002,0.494,-0.824,0.807,0.007,0.005,5654.0,5691.0,1.0
"zeta[35,1]",0.005,0.481,-0.754,0.833,0.007,0.005,5033.0,5621.0,1.0
"zeta[35,2]",-0.006,0.479,-0.801,0.778,0.007,0.005,5228.0,5414.0,1.0
"zeta[35,3]",-0.003,0.498,-0.875,0.748,0.005,0.006,8766.0,6149.0,1.0
"zeta[36,0]",0.004,0.49,-0.793,0.818,0.007,0.005,4700.0,5577.0,1.0
"zeta[36,1]",0.004,0.507,-0.821,0.83,0.008,0.006,4178.0,5292.0,1.0
"zeta[36,2]",-0.004,0.522,-0.878,0.833,0.009,0.006,3277.0,5274.0,1.0
"zeta[36,3]",-0.008,0.49,-0.812,0.795,0.006,0.006,7745.0,5577.0,1.0
"zeta[37,0]",0.003,0.509,-0.823,0.85,0.008,0.006,4506.0,5145.0,1.0
"zeta[37,1]",0.005,0.496,-0.823,0.816,0.008,0.006,4037.0,5405.0,1.0
"zeta[37,2]",-0.006,0.47,-0.784,0.749,0.007,0.005,4655.0,4555.0,1.0
"zeta[37,3]",-0.009,0.494,-0.805,0.807,0.006,0.005,7976.0,6167.0,1.0
"zeta[38,0]",-0.003,0.485,-0.797,0.798,0.005,0.006,10039.0,6058.0,1.0
"zeta[38,1]",0.004,0.501,-0.837,0.813,0.009,0.006,3077.0,4759.0,1.0
"zeta[38,2]",-0.011,0.51,-0.869,0.783,0.01,0.007,2390.0,5017.0,1.0
"zeta[38,3]",-0.009,0.501,-0.799,0.833,0.006,0.006,7745.0,5435.0,1.0
"zeta[39,0]",-0.005,0.49,-0.813,0.8,0.006,0.005,6393.0,6087.0,1.0
"zeta[39,1]",0.012,0.496,-0.81,0.821,0.006,0.005,7682.0,6381.0,1.0
"zeta[39,2]",0.014,0.505,-0.779,0.875,0.01,0.007,2531.0,4745.0,1.0
"zeta[39,3]",0.018,0.494,-0.818,0.796,0.005,0.006,8242.0,5954.0,1.0
"zeta[40,0]",0.009,0.473,-0.78,0.766,0.005,0.006,9139.0,5589.0,1.0
"zeta[40,1]",0.011,0.475,-0.756,0.807,0.006,0.005,6049.0,5688.0,1.0
"zeta[40,2]",-0.014,0.512,-0.873,0.824,0.007,0.005,4708.0,5564.0,1.0
"zeta[40,3]",0.007,0.487,-0.788,0.808,0.006,0.005,7767.0,5488.0,1.0
"zeta[41,0]",0.001,0.524,-0.893,0.845,0.008,0.006,4115.0,4699.0,1.0
"zeta[41,1]",0.01,0.498,-0.796,0.847,0.009,0.006,3230.0,5700.0,1.0
"zeta[41,2]",0.005,0.508,-0.808,0.87,0.008,0.006,4295.0,5514.0,1.0
"zeta[41,3]",0.003,0.52,-0.846,0.859,0.006,0.006,6997.0,5756.0,1.0
"zeta[42,0]",-0.001,0.498,-0.829,0.801,0.006,0.005,6109.0,5233.0,1.0
"zeta[42,1]",0.01,0.462,-0.763,0.754,0.006,0.005,6612.0,5474.0,1.0
"zeta[42,2]",0.01,0.478,-0.759,0.816,0.006,0.005,6420.0,5630.0,1.0
"zeta[42,3]",0.0,0.485,-0.844,0.767,0.005,0.005,8348.0,5521.0,1.0
"zeta[43,0]",0.004,0.48,-0.77,0.794,0.005,0.006,8716.0,5798.0,1.0
"zeta[43,1]",-0.005,0.484,-0.814,0.79,0.006,0.005,5968.0,5326.0,1.0
"zeta[43,2]",0.007,0.534,-0.846,0.899,0.012,0.009,1943.0,4687.0,1.0
"zeta[43,3]",0.004,0.501,-0.813,0.836,0.006,0.005,6869.0,5735.0,1.0
"zeta[44,0]",0.003,0.488,-0.795,0.812,0.006,0.005,6713.0,5666.0,1.0
"zeta[44,1]",0.005,0.483,-0.775,0.826,0.006,0.005,6643.0,5367.0,1.0
"zeta[44,2]",-0.004,0.477,-0.826,0.737,0.007,0.005,4705.0,5104.0,1.0
"zeta[44,3]",-0.006,0.486,-0.806,0.788,0.005,0.006,10410.0,6247.0,1.0
"zeta[45,0]",-0.015,0.499,-0.809,0.846,0.007,0.006,4903.0,5785.0,1.0
"zeta[45,1]",0.006,0.483,-0.76,0.818,0.006,0.005,7374.0,6072.0,1.0
"zeta[45,2]",0.002,0.489,-0.765,0.832,0.006,0.005,6202.0,5684.0,1.0
"zeta[45,3]",-0.005,0.498,-0.816,0.823,0.005,0.006,10616.0,5842.0,1.0
"zeta[46,0]",-0.003,0.5,-0.766,0.879,0.007,0.006,5331.0,5831.0,1.0
"zeta[46,1]",-0.005,0.497,-0.842,0.787,0.007,0.005,4972.0,5353.0,1.0
"zeta[46,2]",0.005,0.504,-0.812,0.823,0.01,0.007,2475.0,4294.0,1.0
"zeta[46,3]",0.005,0.497,-0.821,0.804,0.006,0.005,7860.0,6057.0,1.0
"zeta[47,0]",-0.004,0.496,-0.826,0.801,0.006,0.005,6285.0,6321.0,1.0
"zeta[47,1]",0.001,0.477,-0.761,0.812,0.006,0.005,6145.0,5897.0,1.0
"zeta[47,2]",-0.002,0.484,-0.787,0.811,0.006,0.005,7089.0,6175.0,1.0
"zeta[47,3]",-0.007,0.49,-0.814,0.798,0.005,0.006,8375.0,5407.0,1.0
"zeta[48,0]",0.001,0.475,-0.799,0.765,0.005,0.006,7578.0,5724.0,1.0
"zeta[48,1]",-0.004,0.494,-0.797,0.821,0.007,0.005,4894.0,5908.0,1.0
"zeta[48,2]",-0.002,0.483,-0.799,0.784,0.008,0.006,3322.0,5830.0,1.0
"zeta[48,3]",-0.002,0.499,-0.848,0.792,0.005,0.006,10879.0,6206.0,1.0
"zeta[49,0]",-0.001,0.507,-0.819,0.838,0.007,0.006,5426.0,5336.0,1.0
"zeta[49,1]",0.004,0.481,-0.811,0.769,0.005,0.006,7791.0,5642.0,1.0
"zeta[49,2]",0.007,0.513,-0.83,0.836,0.011,0.008,2260.0,4533.0,1.0
"zeta[49,3]",0.006,0.497,-0.809,0.825,0.006,0.006,7376.0,5694.0,1.0
"zeta[50,0]",0.003,0.506,-0.803,0.856,0.008,0.006,3999.0,5557.0,1.0
"zeta[50,1]",0.007,0.498,-0.789,0.85,0.007,0.005,4820.0,5847.0,1.0
"zeta[50,2]",-0.002,0.482,-0.826,0.754,0.007,0.006,5426.0,5207.0,1.0
"zeta[50,3]",-0.005,0.494,-0.812,0.819,0.005,0.006,8956.0,6318.0,1.0
"zeta[51,0]",0.006,0.526,-0.857,0.868,0.01,0.007,2527.0,4793.0,1.0
"zeta[51,1]",-0.0,0.468,-0.757,0.773,0.006,0.005,6672.0,6065.0,1.0
"zeta[51,2]",0.007,0.463,-0.788,0.729,0.005,0.005,7146.0,5802.0,1.0
"zeta[51,3]",0.001,0.504,-0.799,0.839,0.006,0.006,8178.0,5546.0,1.0
"zeta[52,0]",-0.005,0.483,-0.822,0.755,0.005,0.005,8307.0,5581.0,1.0
"zeta[52,1]",-0.004,0.526,-0.855,0.881,0.008,0.006,3933.0,5544.0,1.0
"zeta[52,2]",0.006,0.476,-0.734,0.821,0.007,0.005,5143.0,5966.0,1.0
"zeta[52,3]",-0.009,0.504,-0.872,0.795,0.005,0.006,10381.0,5650.0,1.0
"zeta[53,0]",0.008,0.493,-0.782,0.844,0.006,0.006,6343.0,5831.0,1.0
"zeta[53,1]",0.005,0.484,-0.792,0.804,0.006,0.005,6831.0,5911.0,1.0
"zeta[53,2]",-0.0,0.517,-0.871,0.84,0.009,0.006,3265.0,5473.0,1.0
"zeta[53,3]",-0.002,0.501,-0.822,0.818,0.006,0.005,7259.0,5964.0,1.0
"zeta[54,0]",-0.002,0.491,-0.794,0.816,0.006,0.006,6696.0,5411.0,1.0
"zeta[54,1]",0.004,0.47,-0.789,0.762,0.005,0.005,8336.0,5712.0,1.0
"zeta[54,2]",-0.011,0.521,-0.864,0.847,0.012,0.009,1806.0,4193.0,1.0
"zeta[54,3]",-0.006,0.494,-0.836,0.784,0.006,0.005,7934.0,6174.0,1.0
"zeta[55,0]",0.008,0.484,-0.799,0.804,0.005,0.005,7836.0,6103.0,1.0
"zeta[55,1]",0.003,0.507,-0.807,0.86,0.008,0.006,4103.0,5218.0,1.0
"zeta[55,2]",0.011,0.485,-0.769,0.806,0.01,0.007,2461.0,4647.0,1.0
"zeta[55,3]",-0.002,0.494,-0.826,0.801,0.006,0.005,6629.0,6158.0,1.0
"zeta[56,0]",0.007,0.499,-0.809,0.828,0.007,0.005,4875.0,6134.0,1.0
"zeta[56,1]",-0.001,0.484,-0.781,0.818,0.006,0.005,6282.0,5766.0,1.0
"zeta[56,2]",0.001,0.475,-0.76,0.794,0.007,0.005,4614.0,6142.0,1.0
"zeta[56,3]",0.004,0.5,-0.855,0.776,0.006,0.006,6995.0,6029.0,1.0
"zeta[57,0]",-0.011,0.506,-0.858,0.812,0.007,0.006,4981.0,5811.0,1.0
"zeta[57,1]",0.012,0.503,-0.798,0.836,0.008,0.006,4027.0,5295.0,1.0
"zeta[57,2]",0.007,0.526,-0.908,0.814,0.012,0.008,2083.0,4985.0,1.0
"zeta[57,3]",0.004,0.509,-0.805,0.862,0.006,0.006,8357.0,6194.0,1.0
"zeta[58,0]",-0.002,0.518,-0.836,0.856,0.008,0.006,4624.0,5039.0,1.0
"zeta[58,1]",0.008,0.498,-0.809,0.831,0.009,0.007,2793.0,4010.0,1.0
"zeta[58,2]",0.013,0.535,-0.869,0.882,0.013,0.009,1827.0,4052.0,1.0
"zeta[58,3]",-0.006,0.507,-0.826,0.832,0.007,0.006,5507.0,6115.0,1.0
"zeta[59,0]",0.002,0.496,-0.812,0.811,0.007,0.005,4971.0,5453.0,1.0
"zeta[59,1]",-0.009,0.489,-0.772,0.832,0.006,0.005,6088.0,5200.0,1.0
